round_shots,1309,241,131,143,89,98,64,36
round_queries,1309,2169,4323,14157,31239,110446,221888,1141956
round_k,4,16,49,175,563,1733,5254,15860
round_queries,1228,1647,6479,16434,66600,161721,232470,1164282
round_k,4,15,49,166,535,1660,5011,15319
round_shots,1337,187,234,98,95,77,67,55,3
round_queries,1337,1683,6318,9114,26505,66913,174803,438295,221007
round_k,4,13,46,139,434,1304,3984,12114,36834
round_shots,802,232,171,227,114,77,69,64,3
round_queries,802,1624,4275,17933,27474,61215,165255,476736,204489
round_k,3,12,39,120,397,1197,3724,11300,34081
round_shots,1315,213,145,208,106,77,80,111,4
round_queries,1315,1491,3335,14768,23002,53207,165840,710289,241628
round_k,3,11,35,108,345,1036,3199,10017,30203
round_shots,797,201,123,178,114,108,66,94,8
round_queries,797,1407,3075,14418,32034,91476,171270,732730,569928
round_k,3,12,40,140,423,1297,3897,11692,35620
round_shots,1309,203,133,300,97,84,64,59,5
round_queries,1309,1421,3325,25500,27257,74508,171712,476779,372405
round_k,3,12,42,140,443,1341,4040,12205,37240
round_shots,1123,180,194,113,170,113,148,62,55,4
round_queries,1123,540,1746,3729,17170,37403,151404,195114,522005,343116
round_k,1,4,16,50,165,511,1573,4745,14296,42889
round_shots,1143,202,123,128,153,93,85,54,11
round_queries,1143,1414,3075,10368,37179,69843,196775,386262,712657
round_k,3,12,40,121,375,1157,3576,10766,32393
round_shots,940,178,273,123,87,78,70,60,6
round_queries,940,1246,6279,8979,22011,60450,168490,435060,393534
round_k,3,11,36,126,387,1203,3625,10918,32794
round_shots,1340,185,120,113,105,70,64,71,4
round_queries,1340,1665,3960,11865,33075,68670,188352,634243,325420
round_k,4,16,52,157,490,1471,4466,13551,40677
round_shots,987,209,131,125,91,71,64,55,8
round_queries,987,1463,3275,10125,25935,64255,174272,452045,593048
round_k,3,12,40,142,452,1361,4109,12353,37065
round_shots,1277,354,124,110,105,74,72,69,4
round_queries,1277,2478,3100,8250,24675,53798,157608,454089,238236
round_k,3,12,37,117,363,1094,3290,9871,29779
round_shots,811,214,150,290,88,97,136,56,4
round_queries,811,1498,3750,22910,21384,70713,313480,387240,250092
round_k,3,12,39,121,364,1152,3457,10412,31261
round_shots,1315,258,139,99,87,93,70,54,10
round_queries,1315,1806,3475,7425,19749,64821,148470,348246,599070
round_k,3,12,37,113,348,1060,3224,9673,29953
round_shots,950,222,177,163,85,78,71,62,7
round_queries,950,1554,4071,11899,19125,52650,145621,387562,393813
round_k,3,11,36,112,337,1025,3125,9376,28129
round_shots,1073,244,166,135,102,97,67,52,6
round_queries,1073,1708,4150,10935,29886,91083,189007,441012,470466
round_k,3,12,40,146,469,1410,4240,12721,39205
round_shots,978,205,231,113,91,95,93,78,11
round_queries,978,1435,5313,8249,19929,62985,186837,472290,630707
round_k,3,11,36,109,331,1004,3027,9238,28668
round_shots,1068,281,156,129,92,79,64,84,3
round_queries,1068,1967,3900,11223,24380,65017,160064,633948,205707
round_k,3,12,43,132,411,1250,3773,11403,34284
round_shots,943,232,138,126,93,89,63,54,4
round_queries,943,1624,3450,9450,21297,65593,140679,361746,241164
round_k,3,12,37,114,368,1116,3349,10048,30145
round_shots,1525,195,149,125,80,80,83,54,4
round_queries,1525,1365,3725,10125,20080,60240,196959,385074,258020
round_k,3,12,40,125,376,1186,3565,10696,32252
round_shots,881,238,161,104,116,76,67,60,14
round_queries,881,1666,3703,7384,25404,50236,134469,365580,773766
round_k,3,11,35,109,330,1003,3046,9203,27634
round_shots,836,154,191,125,91,99,64,59,5
round_queries,836,1078,4393,9125,20657,68013,132160,365505,281895
round_k,3,11,36,113,343,1032,3097,9396,28189
round_shots,1381,268,210,204,105,74,84,61,3
round_queries,1381,2412,6510,20196,33075,72594,252084,549915,248007
round_k,4,15,49,157,490,1500,4507,13718,41334
round_shots,1295,325,113,122,152,87,74,57,4
round_queries,1295,2275,2825,9150,34808,62205,160210,371811,239196
round_k,3,12,37,114,357,1082,3261,9966,29899
round_shots,1354,310,167,176,111,86,74,57,6
round_queries,1354,2170,4175,14256,28527,66650,174714,405783,388026
round_k,3,12,40,128,387,1180,3559,10778,32335
round_shots,790,182,179,222,184,95,74,53,5
round_queries,790,1274,4117,16206,40664,76285,178562,398719,338535
round_k,3,11,36,110,401,1206,3761,11284,33853
round_shots,1128,258,236,148,107,76,70,132,11
round_queries,1128,1806,5428,11100,25359,56164,158130,913836,694683
round_k,3,11,37,118,369,1129,3461,10486,31576
round_shots,832,201,148,139,113,131,92,66,8
round_queries,832,1407,3404,10147,25651,99429,213716,462858,511320
round_k,3,11,36,113,379,1161,3506,10549,31957
round_shots,777,160,263,226,126,88,80,62,57
round_queries,777,480,2367,7006,12474,29480,84240,200570,1672893
round_k,1,4,15,49,167,526,1617,4880,14674
round_shots,805,213,225,98,91,89,71,96,5
round_queries,805,1491,5175,7154,19929,59363,146331,595680,285775
round_k,3,11,36,109,333,1030,3102,9345,28577
round_shots,1237,198,158,136,115,72,66,62,8
round_queries,1237,1386,3950,11016,28635,53928,148302,424018,504152
round_k,3,12,40,124,374,1123,3419,10360,31509
round_shots,1226,259,313,154,167,266,83,57,9
round_queries,1226,1813,7199,11550,38243,184338,177371,365655,522693
round_k,3,11,37,114,346,1068,3207,9627,29038
round_shots,917,214,106,109,94,125,68,60,6
round_queries,917,1498,2650,8175,22842,91375,151028,405900,368562
round_k,3,12,37,121,365,1110,3382,10165,30713
round_shots,1411,206,123,181,85,83,64,58,3
round_queries,1411,1442,3075,14661,23885,71961,167872,459302,215649
round_k,3,12,40,140,433,1311,3959,11980,35941
round_shots,1216,208,267,101,99,85,64,72,3
round_queries,1216,1872,8277,9797,29601,80835,183232,621432,239067
round_k,4,15,48,149,475,1431,4315,13077,39844
round_shots,916,236,111,103,116,198,107,59,13
round_queries,916,1652,2775,7725,26332,135630,222453,374591,756639
round_k,3,12,37,113,342,1039,3174,9700,29101
round_shots,888,160,186,166,139,115,81,72,77,5
round_queries,888,480,1674,5146,13483,34155,72333,192888,629783,369755
round_k,1,4,15,48,148,446,1339,4089,12318,36975
round_shots,908,227,127,178,162,88,71,80,5
round_queries,908,1589,3175,14418,45522,74360,181973,619280,354705
round_k,3,12,40,140,422,1281,3870,11662,35470
round_shots,1388,172,103,91,99,94,73,52,7
round_queries,1388,1548,3399,9009,29403,87138,206955,446836,555443
round_k,4,16,49,148,463,1417,4296,12889,39674
round_shots,1091,228,271,135,96,74,72,57,5
round_queries,1091,1596,6233,10125,21984,50838,148392,356307,284985
round_k,3,11,37,114,343,1030,3125,9499,28498
round_shots,782,144,118,95,102,91,90,78,6
round_queries,782,1008,2714,6745,21726,61971,196470,513006,362070
round_k,3,11,35,106,340,1091,3288,9946,30172
round_shots,1169,350,254,103,88,84,99,61,13
round_queries,1169,2450,6858,8549,21912,63588,227007,421449,817063
round_k,3,13,41,124,378,1146,3454,10449,31425
round_shots,1440,294,142,104,85,79,69,88,11
round_queries,1440,2058,3550,7800,19635,55379,145245,560648,652949
round_k,3,12,37,115,350,1052,3185,9666,29679
round_shots,1085,222,125,131,96,91,70,95,6
round_queries,1085,1554,3125,10611,24096,69069,164150,671175,393810
round_k,3,12,40,125,379,1172,3532,10915,32817
round_shots,924,248,133,133,98,74,71,66,3
round_queries,924,1736,3325,10773,26558,64898,189641,532290,218745
round_k,3,12,40,135,438,1335,4032,12124,36457
round_shots,1108,226,150,143,109,73,63,55,7
round_queries,1108,1582,3750,10725,28667,61539,159831,420365,502131
round_k,3,12,37,131,421,1268,3821,11677,35866
round_shots,1260,206,98,88,107,72,72,57,8
round_queries,1260,1854,3234,8712,31779,67464,202392,482847,618328
round_k,4,16,49,148,468,1405,4235,12781,38645
round_shots,1400,201,123,101,87,74,66,61,9
round_queries,1400,1407,3075,8181,21315,56166,151866,431087,589365
round_k,3,12,40,122,379,1150,3533,10766,32742
round_shots,905,240,185,107,91,149,84,84,10
round_queries,905,1680,4625,8667,22659,115177,218652,658308,724750
round_k,3,12,40,124,386,1301,3918,11861,36237
round_shots,923,226,150,93,108,83,94,58,5
round_queries,923,1582,3750,7347,25596,64491,219302,417658,333405
round_k,3,12,39,118,388,1166,3600,10810,33340
round_shots,899,246,110,103,94,75,66,104,4
round_queries,899,1722,2750,7725,22654,54375,144606,686088,251996
round_k,3,12,37,120,362,1095,3298,10009,31499
round_shots,1257,206,125,175,87,86,64,66,4
round_queries,1257,1442,3125,14175,21489,65790,149696,463122,260716
round_k,3,12,40,123,382,1169,3508,10618,32589
round_shots,1414,318,130,122,199,125,67,70,11
round_queries,1414,2226,3250,9882,49153,95875,156713,495670,707619
round_k,3,12,40,123,383,1169,3540,10721,32164
round_shots,846,244,190,159,100,88,71,127,54,4
round_queries,846,732,1710,5247,9900,26664,68089,367411,468774,320164
round_k,1,4,16,49,151,479,1446,4340,13173,40020
round_shots,1539,198,141,114,92,81,71,57,7
round_queries,1539,1386,3525,8550,20700,56619,152295,370443,418411
round_k,3,12,37,112,349,1072,3249,9847,29886
round_shots,949,301,133,120,91,116,78,121,5
round_queries,949,2107,3325,10200,24479,94308,191334,893101,342405
round_k,3,12,42,134,406,1226,3690,11413,34240
round_shots,1056,131,176,123,125,86,73,64,104,3
round_queries,1056,393,1584,4059,13125,27606,70883,186432,912392,237693
round_k,1,4,16,52,160,485,1456,4386,13160,39615
round_shots,1197,203,139,103,106,91,80,61,15
round_queries,1197,1421,3475,7725,23850,62517,167280,388997,870555
round_k,3,12,37,112,343,1045,3188,9639,29018
round_shots,1102,240,150,208,104,75,150,153,9
round_queries,1102,1680,3750,15600,28808,66825,410850,1262403,690057
round_k,3,12,37,138,445,1369,4125,12376,38336
round_shots,1402,170,119,194,80,74,198,71,3
round_queries,1402,1530,3927,19594,24400,67710,545490,604423,234333
round_k,4,16,50,152,457,1377,4256,12973,39055
round_shots,943,144,126,95,90,84,89,72,5
round_queries,943,1008,2898,6745,19170,53844,181827,441576,283705
round_k,3,11,35,106,320,1021,3066,9209,28370
round_shots,986,146,216,261,108,142,96,86,74,5
round_queries,986,438,1944,7047,8964,39050,79200,216118,566914,352525
round_k,1,4,13,41,137,412,1256,3830,11535,35252
round_shots,1081,167,188,107,96,84,74,67,55,4
round_queries,1081,501,1692,3531,9696,25452,68006,188605,473165,321132
round_k,1,4,16,50,151,459,1407,4301,13031,40141
round_shots,1208,251,151,110,92,100,69,67,4
round_queries,1208,2259,4681,10670,26772,93100,194649,578545,319764
round_k,4,15,48,145,465,1410,4317,13306,39970
round_shots,1322,232,159,144,86,234,88,100
round_queries,1322,2088,5247,15120,32938,270270,310728,3231300
round_k,4,16,52,191,577,1765,5296,16156
round_shots,1065,218,168,127,162,71,64,57,9
round_queries,1065,1526,3864,9017,40662,59427,161216,430749,616671
round_k,3,11,35,125,418,1259,3778,11336,34259
round_shots,1363,244,157,117,110,71,85,57,10
round_queries,1363,1708,3925,9477,30470,59285,213605,429951,689290
round_k,3,12,40,138,417,1256,3771,11396,34464
round_shots,1220,232,138,208,91,77,64,76,8
round_queries,1220,1624,3450,15600,25207,63987,162240,586036,562088
round_k,3,12,37,138,415,1267,3855,11686,35130
round_shots,1363,250,161,119,98,84,65,55,12
round_queries,1363,1750,4025,9639,24010,64260,149305,381205,759924
round_k,3,12,40,122,382,1148,3465,10551,31663
round_shots,826,192,233,154,94,96,76,57,13
round_queries,826,1344,5359,11242,21150,65376,156028,380703,797615
round_k,3,11,36,112,340,1026,3339,10202,30677
round_shots,1347,182,115,134,85,82,182,63,4
round_queries,1347,1638,3795,13534,26775,78966,532350,568575,333916
round_k,4,16,50,157,481,1462,4512,13879,41739
round_shots,1294,194,141,128,93,95,65,51
round_queries,1294,1746,4371,12416,27435,90915,206505,1470075
round_k,4,15,48,147,478,1588,4782,14412
round_shots,911,250,122,147,112,96,90,56,14
round_queries,911,1750,3050,11025,25648,66336,192150,362600,826378
round_k,3,12,37,114,345,1067,3237,9736,29513
round_shots,1234,286,137,135,90,78,62,132,4
round_queries,1234,2002,3425,10935,22050,57486,140306,896148,246620
round_k,3,12,40,122,368,1131,3394,10183,30827
round_shots,975,213,175,125,88,151,92,56,3
round_queries,975,1491,4375,10125,22440,119139,217948,406056,200871
round_k,3,12,40,127,394,1184,3625,10949,33478
round_shots,802,206,166,101,113,80,121,54,7
round_queries,802,1442,4150,8181,28137,63280,302621,405918,480557
round_k,3,12,40,124,395,1250,3758,11311,34325
round_shots,1335,220,106,114,97,75,108,127,6
round_queries,1335,1540,2650,8550,22407,52125,229716,822325,366138
round_k,3,12,37,115,347,1063,3237,9712,30511
round_shots,1045,154,164,351,93,92,94,58,13
round_queries,1045,1078,3772,24219,21297,66700,207834,386802,799383
round_k,3,11,34,114,362,1105,3334,10081,30745
round_shots,1169,206,131,123,94,76,71,55,3
round_queries,1169,1442,3275,9963,23030,60268,174731,410685,203565
round_k,3,12,40,122,396,1230,3733,11266,33927
round_shots,998,232,182,130,138,83,190,55,8
round_queries,998,1624,4550,9750,31602,60839,429210,378675,503384
round_k,3,12,37,114,366,1129,3442,10418,31461
round_shots,1411,206,125,121,116,77,65,100,3
round_queries,1411,1442,3125,9801,32132,70609,184535,856700,233673
round_k,3,12,40,138,458,1419,4283,12850,38945
round_shots,862,214,139,125,175,85,111,76,7
round_queries,862,1498,3475,10125,43225,68765,272727,560196,477435
round_k,3,12,40,123,404,1228,3685,11367,34102
round_shots,1466,215,248,115,113,93,67,54,3
round_queries,1466,1935,7688,11155,33787,85281,188337,455706,229335
round_k,4,15,48,149,458,1405,4219,12711,38222
round_shots,1177,242,125,171,91,79,73,81,6
round_queries,1177,1694,3125,12825,23023,60119,167097,565947,392898
round_k,3,12,37,126,380,1144,3493,10752,32741
round_shots,1189,259,296,130,106,148,194,89,11
round_queries,1189,1813,6808,9750,27030,114996,461526,653883,731731
round_k,3,11,37,127,388,1189,3673,11020,33260
round_shots,1010,201,165,90,198,96,65,81,13
round_queries,1010,1407,4125,7110,46926,68832,144235,545049,812201
round_k,3,12,39,118,358,1109,3364,10226,31238
round_shots,1091,222,159,140,120,128,102,61,8
round_queries,1091,1554,3657,10220,27000,105088,259182,473055,571320
round_k,3,11,36,112,410,1270,3877,11859,35707
round_shots,1094,123,169,163,110,101,74,74,83,3
round_queries,1094,369,1521,5379,10890,31411,71114,217486,735629,243261
round_k,1,4,16,49,155,480,1469,4431,13514,40543
round_shots,1443,182,269,139,90,81,70,58,8
round_queries,1443,1274,6187,10147,19710,53379,138810,350610,437368
round_k,3,11,36,109,329,991,3022,9084,27335
round_shots,858,287,124,109,87,75,73,55,6
round_queries,858,2009,3100,8175,21663,56175,164031,371965,372186
round_k,3,12,37,124,374,1123,3381,10190,31015
round_shots,776,195,110,103,85,80,64,160,11
round_queries,776,1365,2750,7725,20485,58480,142912,1074400,724493
round_k,3,12,37,120,365,1116,3357,10441,32931
round_shots,1364,237,152,113,87,73,81,65,4
round_queries,1364,2133,5016,11865,27405,70883,240489,579215,330852
round_k,4,16,52,157,485,1484,4455,13680,41356
round_shots,1377,206,123,134,118,142,110,94,3
round_queries,1377,1442,3075,10854,29382,118002,296670,770142,228279
round_k,3,12,40,124,415,1348,4096,12289,38046
round_shots,1226,297,251,166,117,75,81,59,10
round_queries,1226,2079,6777,13778,30771,62025,203067,443975,678650
round_k,3,13,41,131,413,1253,3762,11290,33932
round_shots,928,255,149,184,122,197,87,56,3
round_queries,928,1785,3725,14904,34282,170011,228723,449736,220335
round_k,3,12,40,140,431,1314,4015,12173,36722
round_shots,844,210,125,134,92,74,67,68,7
round_queries,844,1470,3125,10050,21068,50838,138087,422212,397257
round_k,3,12,37,114,343,1030,3104,9458,28375
round_shots,893,244,111,145,102,76,98,54,6
round_queries,893,1708,2775,10875,24174,59508,233534,386046,386934
round_k,3,12,37,118,391,1191,3574,10723,32244
round_shots,784,243,114,206,106,133,81,53,10
round_queries,784,1701,2850,15862,28302,107065,198531,395221,673370
round_k,3,12,38,133,402,1225,3728,11202,33668
round_shots,949,263,150,145,162,209,96,91,3
round_queries,949,1841,3750,11455,38718,175351,241632,701883,211221
round_k,3,12,39,119,419,1258,3856,11655,35203
round_shots,1423,250,147,127,87,77,92,59,14
round_queries,1423,1750,3675,10287,21315,56595,203044,391819,847574
round_k,3,12,40,122,367,1103,3320,9968,30270
round_shots,1220,266,135,122,90,97,71,59,6
round_queries,1220,1862,3375,9150,22230,75175,165359,413059,386586
round_k,3,12,37,123,387,1164,3500,10663,32215
round_shots,1295,252,226,120,88,95,90,62,5
round_queries,1295,2268,7006,11640,25608,84645,240930,508710,373655
round_k,4,15,48,145,445,1338,4102,12422,37365
round_shots,1400,335,115,161,90,75,70,58,9
round_queries,1400,2345,2875,12397,22590,57825,162610,411858,582309
round_k,3,12,38,125,385,1161,3550,10740,32350
round_shots,1289,195,110,115,89,75,72,57,9
round_queries,1289,1365,2750,8625,22161,58425,169416,411939,596295
round_k,3,12,37,124,389,1176,3613,10845,33127
round_shots,870,201,151,142,80,77,99,109,3
round_queries,870,1407,3775,11502,19600,56595,224037,757441,201909
round_k,3,12,40,122,367,1131,3474,10518,33651
round_shots,817,217,171,95,100,87,63,62,4
round_queries,817,1519,3933,6935,21900,62727,139419,411618,248844
round_k,3,11,36,109,360,1106,3319,9958,31105
round_shots,779,195,121,141,91,83,64,54,8
round_queries,779,1365,3025,10575,23933,69637,164928,419634,573384
round_k,3,12,37,131,419,1288,3885,11792,35836
round_shots,1047,225,158,128,179,72,65,60,7
round_queries,1047,1575,3634,9344,40275,49608,134355,373980,406539
round_k,3,11,36,112,344,1033,3116,9423,29038
round_shots,1073,267,154,139,91,96,64,88,9
round_queries,1073,1869,3542,10147,20475,64992,131264,541464,519363
round_k,3,11,36,112,338,1025,3076,9392,28853
round_shots,952,301,363,93,101,93,88,94,5
round_queries,952,2107,9801,8463,27573,78771,227656,730662,355375
round_k,3,13,45,136,423,1293,3886,11659,35537
round_shots,1206,307,338,98,82,74,70,73,6
round_queries,1206,2149,9126,7938,20090,54390,154910,484793,368238
round_k,3,13,40,122,367,1106,3320,10057,30686
round_shots,870,222,221,125,199,128,69,66,9
round_queries,870,1554,5083,9125,44775,86400,145521,417714,522351
round_k,3,11,36,112,337,1054,3164,9540,29019
round_shots,1368,204,393,122,102,73,64,82,8
round_queries,1368,1836,10611,10126,29478,65919,175424,675762,620104
round_k,4,13,41,144,451,1370,4120,12520,38756
round_shots,805,227,141,107,142,86,72,53,7
round_queries,805,1589,3525,8667,35926,70434,184680,410697,501739
round_k,3,12,40,126,409,1282,3874,11688,35838
round_shots,1360,254,136,123,104,103,80,54,4
round_queries,1360,1778,3400,9225,26728,80649,188240,387666,259124
round_k,3,12,37,128,391,1176,3589,10768,32390
round_shots,797,172,115,169,136,93,85,71,13
round_queries,797,1204,2645,11999,29512,62403,172465,432461,740805
round_k,3,11,35,108,335,1014,3045,9445,28492
round_shots,1209,346,144,218,102,75,72,57,7
round_queries,1209,2422,3600,18530,27030,62925,182520,438387,490721
round_k,3,12,42,132,419,1267,3845,11664,35051
round_shots,946,192,183,138,115,106,67,69,12
round_queries,946,1344,4209,10074,25875,72186,151085,472443,760500
round_k,3,11,36,112,340,1127,3423,10477,31687
round_shots,1493,238,158,132,99,91,121,54,6
round_queries,1493,2142,4898,12804,29007,83447,335291,455598,464454
round_k,4,15,48,146,458,1385,4218,12757,38704
round_shots,1019,263,173,134,164,92,69,84,5
round_queries,1019,1841,4325,10586,39524,67436,163461,627732,355645
round_k,3,12,39,120,366,1184,3736,11666,35564
round_shots,1372,203,151,155,82,82,96,208,6
round_queries,1372,1421,3775,12555,20254,60762,214752,1446224,383634
round_k,3,12,40,123,370,1118,3476,10462,31969
round_shots,1426,250,119,113,111,165,77,150,3
round_queries,1426,1750,2975,8475,27861,130515,183491,1072350,207153
round_k,3,12,37,125,395,1191,3574,11508,34525
round_shots,1457,194,209,216,88,74,91,53,3
round_queries,1457,1746,6479,21384,26312,68894,260169,457337,234219
round_k,4,15,49,149,465,1429,4314,12992,39036
round_shots,1337,224,124,108,106,75,104,63,7
round_queries,1337,1568,3100,8100,23850,50925,214552,402255,408009
round_k,3,12,37,112,339,1031,3192,9714,29143
round_shots,972,249,123,92,134,78,82,57,3
round_queries,972,1743,3075,7452,32562,67314,218366,456969,220323
round_k,3,12,40,121,431,1331,4008,12137,36720
round_shots,1417,146,151,118,131,74,104,61,4
round_queries,1417,1022,3473,8614,30523,52022,221832,396439,237180
round_k,3,11,36,116,351,1066,3249,9830,29647
round_shots,1108,221,105,139,119,80,81,68,3
round_queries,1108,1547,2625,10425,30345,61520,190755,485180,198579
round_k,3,12,37,127,384,1177,3567,10911,33096
round_shots,1315,246,125,145,89,86,104,54,11
round_queries,1315,1722,3125,11745,21983,66478,244088,381402,699765
round_k,3,12,40,123,386,1173,3531,10602,31807
round_shots,1337,281,119,110,91,74,114,55,9
round_queries,1337,1967,2975,8250,21021,54390,253194,379775,577611
round_k,3,12,37,115,367,1110,3452,10514,32089
round_shots,1073,203,161,123,107,95,74,57,6
round_queries,1073,1421,4025,9963,26429,71345,168942,403731,389490
round_k,3,12,40,123,375,1141,3541,10791,32457
round_shots,1311,158,261,170,126,75,62,76,4
round_queries,1311,1422,7047,14110,32130,58275,146134,537396,254916
round_k,4,13,41,127,388,1178,3535,10621,31864
round_shots,1094,222,206,147,117,103,85,66,7
round_queries,1094,1554,4738,10731,26091,69319,173145,404118,403641
round_k,3,11,36,111,336,1018,3061,9606,28831
round_shots,969,318,211,103,143,79,89,78,5
round_queries,969,2226,5697,8549,35607,60751,208883,556062,330895
round_k,3,13,41,124,384,1173,3564,10954,33089
round_shots,920,211,168,119,115,92,65,99,3
round_queries,920,1477,4200,9639,29785,71852,163475,756657,209625
round_k,3,12,40,129,390,1257,3821,11549,34937
round_shots,1034,167,183,112,98,109,74,70,80,3
round_queries,1034,501,1647,3696,9702,33463,68450,195510,676720,234243
round_k,1,4,16,49,153,462,1396,4229,12826,39040
round_shots,934,238,148,105,115,77,131,57,13
round_queries,934,1666,3404,7665,25875,51975,265537,346617,732433
round_k,3,11,36,112,337,1013,3040,9149,28170
round_shots,896,192,186,133,101,79,72,105,5
round_queries,896,1344,4278,9443,21715,51429,143352,628635,287205
round_k,3,11,35,107,325,995,2993,9304,28720
round_shots,1499,219,122,114,82,75,88,58,7
round_queries,1499,1533,3050,8550,18450,50625,178904,353974,395437
round_k,3,12,37,112,337,1016,3051,9263,28245
round_shots,928,155,148,197,108,121,199,82,3
round_queries,928,1085,3404,14381,24084,81675,427651,630170,216519
round_k,3,11,36,111,337,1074,3842,11527,36086
round_shots,645,200,200,144,114,86,68,151,47
round_queries,645,600,1800,4752,12198,31046,74052,493317,1393033
round_k,1,4,16,53,180,544,1633,4900,14819
round_shots,776,240,165,123,112,84,78,137,10
round_queries,776,1680,4125,9963,31024,70140,195546,1035309,680870
round_k,3,12,40,138,417,1253,3778,11335,34043
round_shots,1276,220,149,104,86,80,64,60,3
round_queries,1276,1980,4917,10504,28294,80400,194752,548700,253341
round_k,4,16,50,164,502,1521,4572,13924,42223
round_shots,879,195,102,120,90,74,72,64,8
round_queries,879,1365,2550,9000,22230,57942,170856,458944,517224
round_k,3,12,37,123,391,1186,3585,10775,32326
round_shots,808,248,220,194,137,79,67,69,5
round_queries,808,1736,5060,14550,31099,54115,138355,431457,290115
round_k,3,11,37,113,342,1032,3126,9633,29011
round_shots,814,140,171,235,121,82,68,55,15
round_queries,814,980,3933,17155,26983,55350,137700,343255,846675
round_k,3,11,36,111,337,1012,3120,9393,28222
round_shots,803,146,227,130,101,122,83,86,37
round_queries,803,438,2043,4290,10605,40382,96197,310546,1244865
round_k,1,4,16,52,165,579,1805,5567,16822
round_shots,1397,222,127,136,88,70,133,77,5
round_queries,1397,1554,3175,11016,23848,59150,337155,597443,356345
round_k,3,12,40,135,422,1267,3879,11726,35634
round_shots,995,235,110,136,98,76,66,54,7
round_queries,995,1645,2750,10200,22442,52364,139194,343386,417025
round_k,3,12,37,114,344,1054,3179,9538,29787
round_shots,1253,183,237,181,104,74,103,43
round_queries,1253,1647,7347,17919,36296,78958,331557,1256417
round_k,4,15,49,174,533,1609,4862,14609
round_shots,981,230,206,111,97,83,66,59,10
round_queries,981,1610,4738,8103,22019,61337,148302,401613,623210
round_k,3,11,36,113,369,1123,3403,10282,31160
round_shots,1229,224,196,140,120,101,91,78,3
round_queries,1229,1568,4900,11060,28680,73629,201019,520338,200325
round_k,3,12,39,119,364,1104,3335,10439,33387
round_shots,1143,206,103,129,84,244,111,56,8
round_queries,1143,1442,2575,9675,19404,171044,233433,365512,497480
round_k,3,12,37,115,350,1051,3263,9902,31092
round_shots,908,206,248,158,98,91,78,64,79,8
round_queries,908,618,2232,4898,9506,26481,68094,176960,663521,620232
round_k,1,4,15,48,145,436,1382,4199,12725,38764
round_shots,1135,180,189,266,98,84,82,166,59,4
round_queries,1135,540,1701,8246,9506,25788,77490,482230,524805,320220
round_k,1,4,15,48,153,472,1452,4447,13342,40027
round_shots,1197,219,170,112,144,142,66,75,3
round_queries,1197,1533,4250,9072,37584,120842,169422,584175,216603
round_k,3,12,40,130,425,1283,3894,11762,36100
round_shots,844,198,137,181,89,97,66,55,6
round_queries,844,1386,3425,14661,21983,73623,150546,378235,373158
round_k,3,12,40,123,379,1140,3438,10365,31096
round_shots,893,180,180,133,134,174,213,100,79,6
round_queries,893,540,1620,4389,13534,54810,211509,297900,707761,494718
round_k,1,4,16,50,157,496,1489,4479,13702,41226
round_shots,955,230,125,104,103,98,138,155,14
round_queries,955,1610,2875,7384,22145,63210,283038,958365,816522
round_k,3,11,35,107,322,1025,3091,9720,29161
round_shots,1504,209,96,117,84,73,72,90
round_queries,1504,1881,3168,11583,28308,75117,224568,2563470
round_k,4,16,49,168,514,1559,4697,14241
round_shots,1229,222,142,106,88,102,117,132,4
round_queries,1229,1554,3550,7950,21208,76398,268281,932580,259972
round_k,3,12,37,120,374,1146,3532,10663,32496
round_shots,1148,283,124,98,88,81,85,65,4
round_queries,1148,1981,3100,7350,20504,57915,185045,424515,237900
round_k,3,12,37,116,357,1088,3265,9912,29737
round_shots,960,250,168,147,215,98,185,54,7
round_queries,960,1750,3864,10731,47945,66150,375365,337014,404943
round_k,3,11,36,111,337,1014,3120,9361,28924
round_shots,1275,211,160,95,105,77,72,101,3
round_queries,1275,1477,4000,7505,25725,63987,183960,785073,221889
round_k,3,12,39,122,415,1277,3886,12077,36981
round_shots,890,295,133,140,89,76,78,69,3
round_queries,890,2065,3325,11900,23763,62852,196794,523089,214725
round_k,3,12,42,133,413,1261,3790,11670,35787
round_shots,1274,218,137,131,109,88,89,56,3
round_queries,1274,1962,4521,12969,32809,79816,243237,469224,229953
round_k,4,16,49,150,453,1366,4189,12615,38325
round_shots,955,200,171,107,109,114,199,146,3
round_queries,955,1400,4275,8667,27577,92682,499291,1098942,214503
round_k,3,12,40,126,406,1254,3763,11790,35750
round_shots,1010,167,166,272,163,106,71,65,142,3
round_queries,1010,501,1494,7344,14833,31270,64965,178945,1182150,225693
round_k,1,4,13,45,147,457,1376,4162,12538,37615
round_shots,1272,258,110,135,85,87,78,143,9
round_queries,1272,1806,2750,10125,19465,59769,164814,913055,536283
round_k,3,12,37,114,343,1056,3192,9777,29793
round_shots,1320,237,160,98,84,73,106,77,4
round_queries,1320,1659,4000,7938,20412,53217,232670,511819,257716
round_k,3,12,40,121,364,1097,3323,10134,32214
round_shots,1007,227,162,103,104,76,64,56,3
round_queries,1007,1589,4050,8343,25272,62092,157504,418936,206319
round_k,3,12,40,121,408,1230,3740,11420,34386
round_shots,900,153,170,161,112,94,77,100,60,3
round_queries,900,459,1530,5313,11536,29798,73227,286300,515820,239901
round_k,1,4,16,51,158,475,1431,4298,12920,39983
