round_shots,1165,174,115,277,92,68,73,40
round_queries,1165,1566,3795,29085,31924,75140,242579,1223640
round_k,4,16,52,173,552,1661,5069,15295
round_shots,1026,200,122,126,117,199,79,55,7
round_queries,1026,1400,3050,9450,26793,139101,170087,359095,418677
round_k,3,12,37,114,349,1076,3264,9968,29905
round_shots,1515,250,167,118,142,148,167,143,7
round_queries,1515,1750,4175,9558,34506,107892,365563,973973,437255
round_k,3,12,40,121,364,1094,3405,10216,31232
round_shots,1255,224,146,185,147,136,77,45
round_queries,1255,2016,4526,17945,43071,136408,234311,1265445
round_k,4,15,48,146,501,1521,4673,14060
round_shots,1444,222,151,177,94,70,79,93,7
round_queries,1444,1554,3775,14337,26414,62930,213695,761949,519001
round_k,3,12,40,140,449,1352,4096,12289,37071
round_shots,1227,231,161,118,89,72,92,94
round_queries,1227,2079,5313,12390,28213,68472,262476,2426046
round_k,4,16,52,158,475,1426,4301,12904
round_shots,1445,169,172,182,111,131,104,44
round_queries,1445,1521,5676,18018,33189,123009,297544,1144836
round_k,4,16,49,149,469,1430,4336,13009
round_shots,1279,222,245,126,90,71,71,76
round_queries,1279,1998,7595,12222,28710,68373,205687,1995988
round_k,4,15,48,159,481,1448,4368,13131
round_shots,1467,187,208,100,100,75,70,51
round_queries,1467,1683,6448,9900,30300,71475,201390,1368483
round_k,4,15,49,151,476,1438,4363,13416
round_shots,1182,260,153,126,127,88,66,108,3
round_queries,1182,1820,3825,10206,30861,68024,153714,756540,194961
round_k,3,12,40,121,386,1164,3502,10774,32493
round_shots,1083,173,232,165,127,224,133,70,35
round_queries,1083,519,2088,5115,12319,78176,151221,241430,1120385
round_k,1,4,15,48,174,568,1724,5232,16005
round_shots,862,260,147,111,88,94,64,57,5
round_queries,862,1820,3675,8325,22088,70970,146880,396777,322995
round_k,3,12,37,125,377,1147,3480,10486,32299
round_shots,1151,138,169,136,103,94,79,61,35
round_queries,1151,414,1521,4488,12051,34310,89349,212707,1113245
round_k,1,4,16,58,182,565,1743,5239,15903
round_shots,1450,271,152,185,85,72,67,53,9
round_queries,1450,1897,3800,14615,20485,52056,145859,358439,554031
round_k,3,12,39,120,361,1088,3381,10164,30779
round_shots,843,293,358,242,86,77,62,56,8
round_queries,843,2051,9666,19602,21414,59367,143778,390040,520168
round_k,3,13,40,124,385,1159,3482,10634,32510
round_shots,835,237,147,190,108,84,80,75,7
round_queries,835,1659,3675,14250,24516,57540,172720,491625,421771
round_k,3,12,37,113,342,1079,3277,9879,30126
round_shots,766,221,145,97,91,104,152,86,3
round_queries,766,1547,3625,7857,22295,76440,348232,617222,195195
round_k,3,12,40,122,367,1145,3588,10833,32532
round_shots,1382,234,251,112,108,86,104,54,6
round_queries,1382,1638,5773,8176,23652,59598,220168,346626,347346
round_k,3,11,36,109,346,1058,3209,9648,28945
round_shots,1356,331,142,345,122,173,166,44
round_queries,1356,2317,3550,29325,36234,163485,473598,1201860
round_k,3,12,42,148,472,1426,4415,13657
round_shots,1216,199,178,137,133,81,63,97,3
round_queries,1216,1393,4450,10823,31787,58725,146097,678709,194139
round_k,3,12,39,119,362,1159,3498,10697,32356
round_shots,664,159,217,115,135,109,72,66,63
round_queries,664,477,1953,3795,14175,34771,69192,192918,1697283
round_k,1,4,16,52,159,480,1461,4387,13470
round_shots,1127,232,287,293,143,144,74,55,5
round_queries,1127,1624,6601,21975,37037,119664,184630,414535,351245
round_k,3,11,37,129,415,1247,3768,11349,35124
round_shots,1331,243,239,122,89,83,72,78,4
round_queries,1331,2187,6453,10126,23941,69637,183240,600522,289732
round_k,4,13,41,134,419,1272,3849,11605,36216
round_shots,798,173,226,109,94,126,79,63,3
round_queries,798,1211,5198,8175,23406,95886,181463,437031,191157
round_k,3,11,37,124,380,1148,3468,10568,31859
round_shots,986,231,155,96,103,89,83,59,7
round_queries,986,1617,3875,7776,25029,69687,201939,441851,500983
round_k,3,12,40,121,391,1216,3744,11454,35784
round_shots,1035,259,200,101,112,77,85,64,6
round_queries,1035,1813,4600,7373,25200,52899,175185,395968,335754
round_k,3,11,36,112,343,1030,3093,9326,27979
round_shots,1216,208,111,165,170,96,63,58,5
round_queries,1216,1456,2775,12375,43010,73440,148995,412438,322325
round_k,3,12,37,126,382,1182,3555,10741,32232
round_shots,1107,199,212,111,91,89,84,181,68
round_queries,1107,597,1908,3663,9737,28569,82068,530511,1884348
round_k,1,4,16,53,160,488,1465,4618,13855
round_shots,1062,152,187,153,106,117,91,62,40
round_queries,1062,456,1683,4743,10282,34749,90909,196602,1175800
round_k,1,4,15,48,148,499,1585,4849,14697
round_shots,1474,251,115,118,89,75,172,40
round_queries,1474,2259,3795,11682,28391,72825,514796,1122920
round_k,4,16,49,159,485,1496,4562,14036
round_shots,904,186,178,130,106,74,65,55,5
round_queries,904,1302,4094,9230,22578,53798,143325,368555,310225
round_k,3,11,35,106,363,1102,3350,10083,31022
round_shots,1316,246,274,207,87,99,109,107,6
round_queries,1316,1722,6302,15525,23403,80091,264979,805389,418494
round_k,3,11,37,134,404,1215,3763,11589,34874
round_shots,963,236,171,120,87,84,88,59,7
round_queries,963,1652,4275,9000,21489,64260,204600,415655,444297
round_k,3,12,37,123,382,1162,3522,10578,31735
round_shots,1345,200,110,108,86,68,82,62
round_queries,1345,1800,3630,10908,28810,68748,248706,1692414
round_k,4,16,50,167,505,1516,4549,13648
round_shots,922,302,165,104,99,76,70,54,3
round_queries,922,2114,4125,8424,24057,55404,153790,356238,179535
round_k,3,12,40,121,364,1098,3298,9960,29922
round_shots,863,139,114,92,100,73,69,54,9
round_queries,863,973,2622,6532,21300,51319,146073,343062,522477
round_k,3,11,35,106,351,1058,3176,9541,29026
round_shots,811,220,185,128,121,105,95,57,4
round_queries,811,1540,4625,10112,29161,79065,217455,455031,306524
round_k,3,12,39,120,376,1144,3991,12458,38315
round_shots,1208,195,195,106,113,87,67,56,3
round_queries,1208,1365,4875,8374,27007,63075,153363,398776,193857
round_k,3,12,39,119,362,1144,3560,10748,32309
round_shots,1456,263,134,97,87,78,73,55,3
round_queries,1456,1841,3350,7857,21315,58110,168411,382745,193365
round_k,3,12,40,122,372,1153,3479,10504,32227
round_shots,1383,263,319,200,126,79,62,82,4
round_queries,1383,2367,9889,18600,35154,70389,169694,678714,305628
round_k,4,15,46,139,445,1368,4138,12734,38203
round_shots,1437,118,207,116,83,74,65,56,8
round_queries,1437,1062,5589,9628,20833,56314,149565,390712,519080
round_k,4,13,41,125,380,1150,3488,10682,32442
round_shots,1101,174,218,105,85,110,62,62,3
round_queries,1101,1218,5014,7875,19635,77990,134726,404178,178671
round_k,3,11,37,115,354,1086,3259,9851,29778
round_shots,790,245,181,101,113,100,65,109,3
round_queries,790,1715,4525,8181,27685,73900,144885,733461,185901
round_k,3,12,40,122,369,1114,3364,10262,30983
round_shots,1401,221,125,153,157,212,108,33
round_queries,1401,1989,4125,15147,52595,214332,332964,919611
round_k,4,16,49,167,505,1541,4624,13933
round_shots,848,159,268,269,108,85,121,144,40
round_queries,848,477,2412,8339,10476,26945,118943,437904,1098360
round_k,1,4,15,48,158,491,1520,4561,13729
round_shots,965,195,193,128,115,99,82,67,3
round_queries,965,1365,4825,10368,28405,74349,190978,481395,198141
round_k,3,12,40,123,375,1164,3592,10950,33023
round_shots,802,306,142,141,208,111,87,187,10
round_queries,802,2142,3550,10575,47632,81585,194271,1278145,615150
round_k,3,12,37,114,367,1116,3417,10252,30757
round_shots,1000,246,119,101,110,87,63,61,5
round_queries,1000,1722,2737,7171,23430,55941,135009,393145,302205
round_k,3,11,35,106,321,1071,3222,9761,30220
round_shots,1042,152,181,124,102,95,85,62,41
round_queries,1042,456,1629,3844,9690,27075,79985,180110,1096791
round_k,1,4,15,47,142,470,1452,4424,13375
round_shots,957,145,108,112,101,75,64,71,10
round_queries,957,1015,2484,7728,23331,55275,143936,482871,615350
round_k,3,11,34,115,368,1124,3400,10249,30767
round_shots,1059,166,230,119,118,147,104,62,31
round_queries,1059,498,2070,3927,12390,46893,106600,195982,952227
round_k,1,4,16,52,159,512,1580,4774,15358
round_shots,1390,300,401,273,114,82,62,66,4
round_queries,1390,2100,10827,22113,32262,73390,172794,553410,308868
round_k,3,13,40,141,447,1393,4192,12741,38608
round_shots,1356,195,131,97,80,88,65,86,3
round_queries,1356,1365,3275,7857,19600,64680,146315,584198,185097
round_k,3,12,40,122,367,1125,3396,10265,30849
round_shots,1168,262,170,103,190,77,65,90,5
round_queries,1168,1834,4250,8343,48070,63987,162435,679770,343005
round_k,3,12,40,126,415,1249,3776,11429,34300
round_shots,775,138,171,136,124,127,78,67,113
round_queries,775,414,1539,4488,13268,41275,76362,203211,3121399
round_k,1,4,16,53,162,489,1516,4603,13811
round_shots,1057,123,199,148,104,97,95,157,44
round_queries,1057,369,1791,4884,10296,28809,89585,453887,1166836
round_k,1,4,16,49,148,471,1445,4336,13259
round_shots,984,186,228,177,126,113,76,75,31
round_queries,984,558,2052,5841,13230,36273,78660,241425,929349
round_k,1,4,16,52,160,517,1609,4995,14989
round_shots,1025,123,212,141,113,105,255,99,30
round_queries,1025,369,1908,4653,11865,36645,288915,388179,1072110
round_k,1,4,16,52,174,566,1960,5881,17868
round_shots,769,260,102,113,90,77,65,55,3
round_queries,769,1820,2550,8475,20790,55979,145015,370315,182937
round_k,3,12,37,115,363,1115,3366,10108,30489
round_shots,1279,194,155,150,89,101,94,45
round_queries,1279,1746,4805,14550,26255,91607,283034,1264095
round_k,4,15,48,147,453,1505,4677,14045
round_shots,1461,236,202,92,97,110,72,60,10
round_queries,1461,1652,4646,6716,21243,79310,159480,409020,627210
round_k,3,11,36,109,360,1107,3408,10392,31360
round_shots,928,223,188,90,88,88,63,54,5
round_queries,928,1561,4700,7290,21384,64152,144081,372222,312525
round_k,3,12,40,121,364,1143,3446,10400,31252
round_shots,843,256,127,104,91,155,113,74,3
round_queries,843,1792,3175,7800,20475,111135,243289,482702,178929
round_k,3,12,37,112,358,1076,3261,9940,29821
round_shots,1268,215,112,102,92,70,75,42
round_queries,1268,1935,3696,10098,28980,66290,213075,1096998
round_k,4,16,49,157,473,1420,4305,13059
round_shots,1047,212,147,110,117,95,76,66,8
round_queries,1047,1484,3675,8690,27963,69065,166668,449130,506168
round_k,3,12,39,119,363,1096,3402,10408,31635
round_shots,1411,232,196,144,101,139,70,55
round_queries,1411,2088,6076,13968,29391,137193,207410,1487915
round_k,4,15,48,145,493,1481,4506,13526
round_shots,1439,231,96,101,108,75,93,54
round_queries,1439,2079,3168,9999,32292,70725,267561,1416366
round_k,4,16,49,149,471,1438,4334,13114
round_shots,1390,239,145,175,118,95,68,53,6
round_queries,1390,1673,3335,12775,26314,65835,162588,382395,404130
round_k,3,11,36,111,346,1195,3607,10894,33677
round_shots,1396,247,106,91,85,86,79,63,6
round_queries,1396,2223,3498,9009,25245,78690,218435,531657,460890
round_k,4,16,49,148,457,1382,4219,12776,38407
round_shots,1061,322,119,128,101,76,73,88,10
round_queries,1061,2254,2975,9856,23735,55100,160527,585992,604690
round_k,3,12,38,117,362,1099,3329,9988,30234
round_shots,947,213,147,114,107,75,71,67,3
round_queries,947,1491,3675,9006,25573,61425,174589,494661,201951
round_k,3,12,39,119,409,1229,3691,11100,33658
round_shots,1000,297,221,138,84,76,97,69,3
round_queries,1000,2079,5967,11454,21252,58444,223973,477963,189861
round_k,3,13,41,126,384,1154,3463,10481,31643
round_shots,968,256,128,110,89,226,188,57,5
round_queries,968,1792,3200,8250,21271,162494,408524,371583,305285
round_k,3,12,37,119,359,1086,3259,9899,30528
round_shots,1081,173,230,218,108,157,97,63,5
round_queries,1081,1211,5290,16350,26244,122617,236583,469917,345625
round_k,3,11,37,121,390,1219,3729,11206,34562
round_shots,869,294,145,174,134,141,65,58,4
round_queries,869,2058,3625,14094,35510,116043,165165,451298,288196
round_k,3,12,40,132,411,1270,3890,11833,36024
round_shots,1450,278,148,107,89,92,114,55,11
round_queries,1450,1946,3700,8025,20559,64676,244758,355025,642279
round_k,3,12,37,115,351,1073,3227,9731,29194
round_shots,600,205,227,165,90,91,75,63,37
round_queries,600,615,2043,5445,9450,28665,76275,192591,1040625
round_k,1,4,16,52,157,508,1528,4630,14062
round_shots,1504,203,96,117,78,72,183,50
round_queries,1504,1827,3168,11583,23322,64584,498675,1301650
round_k,4,16,49,149,448,1362,4241,13016
round_shots,1342,320,145,315,125,78,68,107,9
round_queries,1342,2240,3625,24885,29625,57018,154156,728349,553347
round_k,3,12,39,118,365,1133,3403,10210,30741
round_shots,679,123,255,111,96,91,78,65,58,4
round_queries,679,369,2295,3441,9120,26117,68250,179855,493522,309460
round_k,1,4,15,47,143,437,1383,4254,12889,38682
round_shots,1205,254,127,97,167,106,70,38
round_queries,1205,2286,4191,10185,52939,102714,214550,1060618
round_k,4,16,52,158,484,1532,4636,13955
round_shots,804,371,131,102,83,135,84,56,3
round_queries,804,2597,3275,8670,22659,111645,208908,424760,206601
round_k,3,12,42,136,413,1243,3792,11425,34433
round_shots,770,234,165,117,153,112,72,113,5
round_queries,770,1638,4125,8775,39321,91280,178776,846709,348215
round_k,3,12,37,128,407,1241,3746,11526,34821
round_shots,1140,166,129,250,122,109,85,125,65,4
round_queries,1140,498,1161,6750,10126,29321,71145,322625,506155,283052
round_k,1,4,13,41,134,418,1290,3893,11686,35381
round_shots,1498,251,204,98,110,76,106,76,9
round_queries,1498,1757,4692,7154,24090,50084,212954,463828,516033
round_k,3,11,36,109,329,1004,3051,9404,28668
round_shots,1153,236,120,114,92,106,66,71,13
round_queries,1153,1652,2760,8094,19780,69430,129954,430189,719667
round_k,3,11,35,107,327,984,3029,9134,27679
round_shots,1021,206,159,101,83,74,65,112,6
round_queries,1021,1442,3975,7575,19339,52318,140075,725872,356154
round_k,3,12,37,116,353,1077,3240,9745,29679
round_shots,905,249,155,127,95,112,73,57,3
round_queries,905,1743,3875,10287,24225,88144,176295,414675,207315
round_k,3,12,40,127,393,1207,3637,10952,34552
round_shots,1256,253,196,149,155,113,197,89,6
round_queries,1256,1771,4900,12069,38595,92321,497819,674709,425166
round_k,3,12,40,124,408,1263,3790,11534,35430
round_shots,933,166,237,304,175,80,70,76,77,3
round_queries,933,498,2133,8208,14175,19920,52290,170316,520597,187851
round_k,1,4,13,40,124,373,1120,3380,10218,31308
round_shots,1021,237,165,121,118,72,103,68,5
round_queries,1021,1659,4125,9801,29146,53640,230205,458524,312335
round_k,3,12,40,123,372,1117,3371,10231,31233
round_shots,1495,166,249,164,135,80,80,39
round_queries,1495,1494,6723,16564,41715,77840,235120,1071915
round_k,4,13,50,154,486,1469,4500,13742
round_shots,765,193,173,117,116,99,229,92,67
round_queries,765,579,1557,3861,11484,29601,212283,262660,1731213
round_k,1,4,16,49,149,463,1427,4292,12919
round_shots,1284,188,131,148,78,78,134,49
round_queries,1284,1692,4323,15540,24882,74646,397578,1355781
round_k,4,16,52,159,478,1483,4459,13834
round_shots,1155,196,141,110,78,82,63,53,3
round_queries,1155,1764,4371,10670,22698,71586,176085,451719,234015
round_k,4,15,48,145,436,1397,4261,12962,39002
round_shots,1401,245,174,175,119,85,64,62,3
round_queries,1401,2205,5394,16975,34867,78455,178112,518010,231201
round_k,4,15,48,146,461,1391,4177,12764,38533
round_shots,898,196,210,88,102,151,94,53,5
round_queries,898,1372,5250,7128,24786,117025,218550,372431,317895
round_k,3,12,40,121,387,1162,3513,10548,31789
round_shots,1208,211,134,132,271,86,198,55,9
round_queries,1208,1477,3350,10692,65853,62694,469854,391545,604791
round_k,3,12,40,121,364,1186,3559,10854,33599
round_shots,811,205,109,101,130,98,117,56,3
round_queries,811,1435,2725,7575,31330,73794,269685,387576,193761
round_k,3,12,37,120,376,1152,3460,10493,32293
round_shots,952,206,124,121,260,192,83,66,4
round_queries,952,1442,3100,9801,64740,157248,210073,501138,283940
round_k,3,12,40,124,409,1265,3796,11703,35492
round_shots,1356,139,114,101,112,75,81,82,14
round_queries,1356,973,2622,7171,23856,48225,156897,482570,759990
round_k,3,11,35,106,321,968,2942,8966,27142
round_shots,921,224,159,109,115,96,75,67,3
round_queries,921,1568,3975,8829,28635,77472,181875,512885,206739
round_k,3,12,40,124,403,1212,3827,11482,34456
round_shots,1105,145,237,266,101,90,70,86,56,5
round_queries,1105,435,2133,7182,8383,22590,54950,202530,398216,339735
round_k,1,4,13,41,125,392,1177,3555,10732,33973
round_shots,1348,237,127,109,91,75,65,126,6
round_queries,1348,1659,3175,8175,22659,57075,150475,879354,397806
round_k,3,12,37,124,380,1157,3489,10889,33150
round_shots,1156,205,157,131,87,74,116,56,4
round_queries,1156,1435,3925,10611,25491,68006,325380,477288,308364
round_k,3,12,40,146,459,1402,4261,12848,38545
round_shots,1403,231,119,99,113,138,197,28
round_queries,1403,2079,3927,10395,36273,160770,688909,914956
round_k,4,16,52,160,582,1748,5333,16338
round_shots,1248,204,151,171,76,74,70,45
round_queries,1248,1836,4983,17955,27436,80142,227570,1337355
round_k,4,16,52,180,541,1625,4932,14859
round_shots,1356,251,219,126,90,82,98,53,7
round_queries,1356,1757,5037,9450,22230,63550,229222,381335,454769
round_k,3,11,37,123,387,1169,3597,10800,32483
round_shots,1359,264,166,112,118,137,72,57,10
round_queries,1359,1848,4150,9072,28910,102339,162936,389595,621130
round_k,3,12,40,122,373,1131,3417,10310,31056
round_shots,1058,193,162,150,88,80,106,78,10
round_queries,1058,1351,3726,10950,19800,54480,217406,484614,565730
round_k,3,11,36,112,340,1025,3106,9409,28286
round_shots,1096,276,135,187,110,79,71,58,3
round_queries,1096,1932,3375,15147,27390,62015,171181,420790,198795
round_k,3,12,40,124,392,1205,3627,10945,33132
round_shots,1081,262,98,104,91,86,80,59,7
round_queries,1081,1834,2450,7800,20475,60802,171920,388515,415779
round_k,3,12,37,112,353,1074,3292,9899,29698
round_shots,1288,293,106,166,104,74,64,55,3
round_queries,1288,2051,2650,12450,26312,58830,154816,404965,201141
round_k,3,12,37,126,397,1209,3681,11174,33523
round_shots,841,138,223,119,195,142,121,62,38
round_queries,841,414,2007,3927,21255,46718,121121,188418,1050966
round_k,1,4,16,54,164,500,1519,4599,13828
round_shots,879,195,161,100,110,72,62,54,6
round_queries,879,1365,4025,8100,26730,57384,149234,390798,402210
round_k,3,12,40,121,398,1203,3618,10896,33517
round_shots,1356,324,143,132,100,190,101,53,6
round_queries,1356,2268,3575,10692,26300,159790,258257,408153,420378
round_k,3,12,40,131,420,1278,3850,11596,35031
round_shots,1451,237,99,119,87,76,59,43
round_queries,1451,2133,3267,11781,30015,83676,195231,1280583
round_k,4,16,49,172,550,1654,4963,14890
round_shots,1430,229,100,101,80,77,77,80,9
round_queries,1430,1603,2500,7575,18000,51975,157927,498640,537039
round_k,3,12,37,112,337,1025,3116,9618,29835
round_shots,1044,203,169,132,81,76,74,81,4
round_queries,1044,1421,4225,10428,22923,65132,194842,645165,293092
round_k,3,12,39,141,428,1316,3982,12153,36636
round_shots,1075,206,181,193,111,76,107,127,6
round_queries,1075,1442,4525,14475,25197,56316,245779,883793,391542
round_k,3,12,37,113,370,1148,3479,10828,32628
round_shots,1236,192,104,88,86,82,60,60,7
round_queries,1236,1728,3432,8712,25542,75194,166380,499140,532245
round_k,4,16,49,148,458,1386,4159,12588,38017
round_shots,1223,208,142,113,85,89,218,41
round_queries,1223,1872,4686,11865,26945,88911,655962,1122129
round_k,4,16,52,158,499,1504,4513,13684
round_shots,1362,173,131,132,194,118,69,46
round_queries,1362,1557,4323,13068,64990,125198,222663,1377654
round_k,4,16,49,167,530,1613,4903,14974
round_shots,939,349,273,122,88,76,63,57,3
round_queries,939,2443,7371,11102,24376,63612,163485,444771,212553
round_k,3,13,45,138,418,1297,3901,11776,35425
round_shots,848,139,136,145,126,102,78,60,5
round_queries,848,973,3128,10295,27090,65994,162942,404580,317655
round_k,3,11,35,107,323,1044,3371,10372,31765
round_shots,1271,212,134,132,254,123,116,119,5
round_queries,1271,1484,3350,10692,61722,89667,259724,800989,307405
round_k,3,12,40,121,364,1119,3365,10096,30740
round_shots,973,145,254,198,126,91,80,83,42
round_queries,973,435,2286,6534,13230,30849,87760,278299,1306998
round_k,1,4,16,52,169,548,1676,5152,15559
round_shots,793,261,138,121,121,76,63,86
round_queries,793,1827,3450,9801,33517,70908,183519,2269970
round_k,3,12,40,138,466,1456,4386,13197
round_shots,1530,188,123,199,91,70,85,48
round_queries,1530,1692,4059,20895,28665,67130,245225,1269744
round_k,4,16,52,157,479,1442,4354,13226
round_shots,1041,201,181,127,231,113,110,54,6
round_queries,1041,1407,4525,10287,60753,93903,280170,422010,426018
round_k,3,12,40,131,415,1273,3907,11731,35501
round_shots,1047,234,123,121,103,126,101,59,7
round_queries,1047,1638,3075,9801,25235,93366,228361,403265,445809
round_k,3,12,40,122,370,1130,3417,10461,31843
round_shots,936,211,153,117,101,81,65,56,5
round_queries,936,1477,3825,8775,25957,64881,159575,417480,348125
round_k,3,12,37,128,400,1227,3727,11483,34812
round_shots,1083,138,243,383,102,142,79,62,35
round_queries,1083,414,2187,11873,11118,49842,86031,204786,1056055
round_k,1,4,15,54,175,544,1651,4995,15086
round_shots,882,166,201,153,118,122,149,67,55,4
round_queries,882,498,1809,4743,11446,36234,132759,179493,442805,296940
round_k,1,4,15,48,148,445,1339,4025,12216,37117
round_shots,1256,232,181,116,97,74,80,102,6
round_queries,1256,1624,4525,9396,26093,65638,218800,837318,448974
round_k,3,12,40,134,443,1367,4104,12367,37414
round_shots,731,159,173,131,102,80,78,85,58,3
round_queries,731,477,1557,4323,10098,23920,69966,232815,480182,223929
round_k,1,4,16,49,149,448,1369,4139,12440,37321
round_shots,1450,307,279,99,130,117,64,113,3
round_queries,1450,2149,7533,8217,32630,90441,149824,796537,191589
round_k,3,13,41,125,386,1170,3524,10573,31931
round_shots,1157,152,176,151,215,104,73,64,40
round_queries,1157,456,1584,4983,22575,33384,73657,194880,1131960
round_k,1,4,16,52,160,504,1522,4640,14149
round_shots,1439,198,98,123,88,75,160,107,6
round_queries,1439,1386,2450,9225,22616,58575,377760,777569,395202
round_k,3,12,37,128,390,1180,3633,10900,32933
round_shots,831,159,208,114,119,85,72,63,61
round_queries,831,477,1872,3762,11781,27625,70200,185913,1637423
round_k,1,4,16,49,162,487,1475,4464,13421
round_shots,1208,193,161,141,89,74,91,149,4
round_queries,1208,1351,3703,10011,19135,48766,179907,896831,218052
round_k,3,11,35,107,329,988,3009,9085,27256
round_shots,1119,262,145,127,270,258,130,169,4
round_queries,1119,1834,3625,10287,68850,214398,338910,1340001,304140
round_k,3,12,40,127,415,1303,3964,12640,38017
round_shots,1133,255,161,136,90,79,67,67,7
round_queries,1133,1785,4025,10200,20610,55695,146529,443875,426307
round_k,3,12,37,114,352,1093,3312,10037,30450
round_shots,1296,198,165,124,88,71,66,62,4
round_queries,1296,1386,4125,10044,25080,61699,173646,497302,301020
round_k,3,12,40,142,434,1315,4010,12057,37627
round_shots,1393,189,96,112,121,94,61,41
round_queries,1393,1701,3168,11088,40777,100110,198677,1210607
round_k,4,16,49,168,532,1628,4906,14763
round_shots,1179,285,102,125,93,76,69,57,7
round_queries,1179,1995,2550,9375,21483,52820,144555,365427,413917
round_k,3,12,37,115,347,1047,3205,9665,29565
round_shots,1337,239,129,107,104,89,103,45
round_queries,1337,2151,4257,11663,34632,89267,313841,1282635
round_k,4,16,54,166,501,1523,4602,14251
round_shots,1303,239,109,131,88,153,77,54
round_queries,1303,2151,3597,13231,27016,145809,223839,1422954
round_k,4,16,50,153,476,1453,4383,13175
round_shots,906,260,135,114,89,74,64,59,8
round_queries,906,1820,3375,8550,21271,53798,140608,393707,503192
round_k,3,12,37,119,363,1098,3336,10233,31449
round_shots,1322,255,111,123,100,158,97,76,10
round_queries,1322,1785,2775,9225,24500,119606,220481,530100,633150
round_k,3,12,37,122,378,1136,3487,10552,31657
round_shots,1393,243,203,134,90,94,70,57,3
round_queries,1393,1701,4669,9514,19530,61758,155470,403617,206373
round_k,3,11,35,108,328,1110,3540,10921,34395
round_shots,928,198,246,187,99,70,64,62,5
round_queries,928,1386,5658,14025,25839,54950,150720,448694,336615
round_k,3,11,37,130,392,1177,3618,10926,33661
round_shots,1467,253,190,348,253,135,83,64,8
round_queries,1467,1771,4750,27492,66033,105705,198121,459072,520344
round_k,3,12,39,130,391,1193,3586,10810,32521
round_shots,980,370,178,100,190,92,68,58,3
round_queries,980,2590,4806,8500,48830,71116,157964,406058,193653
round_k,3,13,42,128,386,1161,3500,10617,32275
round_shots,1137,173,239,133,108,162,99,92,43
round_queries,1137,519,2151,4389,11340,52002,95931,270020,1161989
round_k,1,4,16,52,160,484,1467,4481,13511
round_shots,790,348,146,151,311,86,62,56,6
round_queries,790,2436,3650,12231,76817,69918,164610,451864,442590
round_k,3,12,40,123,406,1327,4034,12275,36882
round_shots,1153,152,184,111,98,99,72,80,102
round_queries,1153,456,1656,3663,9898,31581,69768,234480,2708406
round_k,1,4,16,50,159,484,1465,4415,13276
round_shots,1140,148,187,137,134,115,85,64,14
round_queries,1140,740,2805,6713,20502,53705,119425,276672,552090
round_k,2,7,24,76,233,702,2161,6519,19717
round_shots,837,211,150,104,122,138,102,87,3
round_queries,837,1477,3750,8216,30134,105846,261018,681297,218691
round_k,3,12,39,123,383,1279,3915,11746,36448
round_shots,1076,212,214,170,101,176,100,72,79
round_queries,1076,636,1926,5270,9797,52976,92900,201528,2074935
round_k,1,4,15,48,150,464,1399,4245,13132
round_shots,971,257,257,390,250,109,85,62,3
round_queries,971,1799,5911,29250,56250,82295,196265,429722,193587
round_k,3,11,37,112,377,1154,3465,10508,32264
round_shots,1498,260,113,142,120,107,69,56,6
round_queries,1498,1820,2825,10934,31320,84209,164979,406728,405126
round_k,3,12,38,130,393,1195,3631,11050,33760
round_shots,1331,221,149,101,118,97,152,75,8
round_queries,1331,1547,3427,7373,26550,66833,316616,468825,462920
round_k,3,11,36,112,344,1041,3125,9422,28932
round_shots,1211,215,130,123,120,221,89,56,10
round_queries,1211,1505,3250,9963,29160,161993,195711,376040,617670
round_k,3,12,40,121,366,1099,3357,10116,30883
round_shots,969,179,186,224,102,88,106,69,98,4
round_queries,969,537,1674,6048,9486,25960,97202,191889,818986,302340
round_k,1,4,13,46,147,458,1390,4178,12597,37792
round_shots,787,208,171,130,259,103,63,134,5
round_queries,787,1456,4275,9750,63973,76323,140805,905170,310195
round_k,3,12,37,123,370,1117,3377,10256,31019
round_shots,887,353,158,190,144,75,66,61,3
round_queries,887,2471,3950,14250,32688,55725,147114,412787,186585
round_k,3,12,37,113,371,1114,3383,10237,31097
round_shots,1000,312,385,124,88,81,64,69,6
round_queries,1000,2184,10395,10044,21736,62127,151360,497007,400278
round_k,3,13,40,123,383,1182,3601,10806,33356
round_shots,1390,252,124,101,116,106,61,76,3
round_queries,1390,1764,3100,8181,28420,85330,153049,573876,210993
round_k,3,12,40,122,402,1254,3775,11426,35165
round_shots,1480,167,109,93,80,87,60,117,3
round_queries,1480,1503,3597,9207,24400,80301,167460,980577,227841
round_k,4,16,49,152,461,1395,4190,12571,37973
round_shots,1530,177,114,88,92,167,101,63
round_queries,1530,1593,3762,8888,27876,158483,287547,1638567
round_k,4,16,50,151,474,1423,4322,13004
round_shots,1064,198,124,152,92,77,70,115,7
round_queries,1064,1386,3100,12312,22356,56595,154490,764865,422555
round_k,3,12,40,121,367,1103,3325,10060,30182
round_shots,914,226,204,137,112,77,140,55,5
round_queries,914,1582,4692,10001,24528,55979,315700,374385,309495
round_k,3,11,36,109,363,1127,3403,10239,30949
round_shots,1399,381,116,95,82,78,65,59,4
round_queries,1399,2667,2900,7125,18450,52650,134225,370461,231316
round_k,3,12,37,112,337,1032,3139,9596,28914
round_shots,1325,242,125,97,83,77,68,193,3
